id,tweet,text_processed,class
161,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,maldito espalda mojado,2
162,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,apoyar politica presidente trump inmigrante buen trato hacia puerto rico tambien deberar rendir cuenta,2
168,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,si unf acoso cibernetico estariamos preso dejen d decir estupidez ridicula q iheartawards bestboyband cnco,2
169,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,si deberiar preocuparno inmigracion,2
170,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,novia hacer papa frito mujer bien puto madreeeeeeeeeeir,1
349,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,recuerdo rio estupido,1
76,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,callate hazme cena mujer solo servir para estar en casa,1
77,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cllate viejo loca boca lame perra axilar,1
78,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cllate prueba destruirte perra sucio traicionera,1
79,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,demasiado perra,1
80,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cerdar envidiós pas mal puto vida merez agua bebes,1
81,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,coo eh malditar perra pudrete mamaguebar culpable,1
82,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,esque puto cllate piens m,1
83,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,t pajera mierdo perra nico poder hacer abrir pierna xk puta abr si saber cmo ser madre cojuda,1
84,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,madre zorrar asesino gen izquierdista separatisto,1
85,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,f llorar x amor do da sufrido x aos silenciar puta est sonriendo f madurez,2
86,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,violar salir a f est vestido puta culpar provocar hombre,1
87,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,pieza nacho indocumentado negro,1
88,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,callate quier ser violar perra,1
89,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,qu mujer cuatro neurona cada cocina,1
90,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,si lleva pantalón corto a calle qu quier decir acoso provocacin,1
91,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,vist asi provocativo,1
92,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,morra si saber poder violar calle vist provocativo asi suena,1
93,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,si vist provocativo poder quejar hombre agredar,1
94,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,capo mujer perra,1
95,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,callate puto orto xq habla recalcado concha madre,1
96,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,gordar trabajo aos tenar primero novio pobre jajajaja culo est invitado amigo boda,1
97,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cllate prueba destruirtar puta sucio traicionera,1
102,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mujer gran puta querido platnico hacer amor da noche iba chuparmelar,1
105,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,qu mujer inteligente,0
106,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cllate zorrar si todo conversación imprevisible,1
107,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,decir perra respond a cllate contstame,1
108,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cllate puto sucio nico complicado aqu maán levantar laburar,1
116,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,equivaler decir quedo reducido,1
117,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,significar eterno creacion si crear desaparecer siempre,1
118,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,m rosa m sonrisa mujer gritar zorra guarra poder ser m imbcil,1
120,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,puto callate querer tener pelo naranjaaa ir quedar horrible negra,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,puta ana cllate zorrar,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,sheila tarado mierdo okala mate trola mierdo so gordar envidiosa seguro porq ruiqi cantar re bien vo canta parecer q matar gallina minecraft fea mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,borralo gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,ver mierda bien gordar gato registro ala,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,perder ingenio popular embo él quedo importar mierdo gordo carrio puto radical cheto,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mujer gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,poder ser mo cerdar asqueroso carlotaque dios mandir mayir castigoshasta ahora podiar hablar adqye pasar poner tambienpu sucio qye asco dar puta gordaotro vez dandolar necesitais sino mierda salvame ver nadieer repugnante,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,ir decir quitaste palabra bocar xd enserio mierdar seguro fan,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,adema teniar presupuesto detra ahora primero vez ir salir mierda gordo ir poner tibio sanchez galar companero martir punto pelota ah alcalde cabecero comarca,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,bueno primero puta vendido gordo mierda ser senadoraaunque primero vaca muerto,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,man sabado cumpleano permito comer ma do co exagerado tres items dar note,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,h entrar trabajar reviento cierre jear trabajoesta senal dios decir dejar comer dias doble cuarto gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cuerpo grito gordar mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,dudo playa lleno materia fecalya autoridad politico ser puro mierda solucionar problema poblacion maldito rico empresario hacer vista gordo importar turismo pueblo come,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,fraude mierda gordo rato dejar ver,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,same gordo retrasado mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,ropa gordo mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,diga gordo mierda alguien personar importe bledoel mal referir asi otroeso ser mierda tambienlo mire donde mire,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,comete mierdo bien gordar,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mierdar creestién pc buen ping mierdar adema sient culo nadie solo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,pues mierda gordo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,querer asi decir tú gordo poner ahre ir mierdar xd,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,q asco dar gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,dios gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,gordo de mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,when excusa querer bajar peso dejar mcdonalds gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,jipi cerdar huel mierdar rastra dar asco aparto gordo quiero arda proogre izquierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mierda decir gordo xtina primero parte muchacha,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,aprender mejor insulto gordo mierda chao bloqueado dar flojera,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,ballo alo mierda gordo hijademilputo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,aceptame gordo d mierda q impaciente apurar,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cada vez q acuerdo gordo decir digooo tiento mierdar jajajajajajaj,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,uh gorda monton jajar avez profesor pensar solo cursamos materia mierdo re forro,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,hsd seguir show hoy importar mierdo gordo carrio,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,q avez explicate gordo d mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mierdar ir dar bola si re gordar gusta mín gorda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,vez calor vez aguantar querete so mirar arriba abajo cuerpo diosssss peor ser gordar ser gente falso mierda indignado,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,ir creer todo vida cuernear persona hegemonica gordo mierda ahora poner re linda ir hacer yo trola dedicar like bts cantir siempre linda ma linda q rompimos pretty woman,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,impoa mierdar gordo carrio puto radical cheto pro cantar anti peronista himno,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,gordofobio ir tener miedo gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,q gorda mierda q q gana morir yo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,insulto virgo nota mama gordo putrefacta mierdo seguro so adoptar pelotudo nadie familia salio genetico pecho sopa,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cargo asco poder gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,gordar mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,decir diario mierdar dijiste pelotud buscar buscar encontrar pelotud dijisteahoro pongo wanda lleno pantalla buscador gordar goloso cirugeado atorado rabo labio ahora ofender,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,odio pq tanto gordo gene mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,persona normal comer dia ver flaca llego caloria diir gordo mierda encima mato hacer ejercicio juro entender voy matar,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,gordar mierda nuevo sic encima explicar orto tomar prueba sorpresa hija puto uno gana echar,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,seguro mierda gordo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,tremeda insoportable gordo dejar reflejarte vida mierdo significar q ,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mucho hambre d joda q gordo d mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,silensiada x insoportable gordo mierdo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,t imagina ser tanto nadie lado hermano solo gordar mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,unico dar pena asin gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,nadie robar dar él dinero si tanto insistencia entrar equipo bien tramar si equipo mierdo gordo entenderio,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,cornuda re mierda gordo puta amo dulce so enamora,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,vo pensaba q libertarado solo decir caca mugriento zurdar mierdo gordo boluda twitter,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,q gordo d mierda q paso comer amo jajajj,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,tirar ondar xq so gordar mierda seguro,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,dar cara gordo mierda,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,hola amigo querer dejar ser gordo mierda edtwt,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,bueno gordar puta mierdo entendiste simplemente decir hacer mismo hacer lopez aunque echo dar mismo cerdar ndeah,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,mujer insensible lleno estulticia ud ver llegar ser humano lamer pata enfermo finalmente enlodar él mierda encubrir practicar corrupcion describe tipar mierdo dar usted verguenza mexicano despreciable gordar feo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,si recordar tmb ssng mark yy q gordar mierdo veo arranco pelo,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,lena m andar criticar ranmitsu gordo d mierda importar palabra indonesio coreana d lado,1
122,A la mujer buscala delgada y limpia que gorda y guarra ella se volvera.,peor q gente piensa decir gordo justamente genus inseguridad gente mierdo opinar saber cuerpo ajeno,1
14521535,"""""""RT : """"""""Pa Mis Muchachas"""""""" de  ya esta disponible . Se unieron cuatro power latinas en esta nueva cancion mega empoder...""""""",pa muchacha disponible unir cuatro power latino nuevo cancion megar empoder,0
14521535,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",ahora vivo vida acostado arena sol calienta poner morén empezando semana actitud positi,0
14521535,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",poner labial rojo siento empoderado,0
14521535,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",ciruján darkz super cool diós empoderado feliz dia algun dia querer ser mitad chingonar tqm,0
14521535,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",yoyo bailo money hora sentir yo empoderado,0
14521535,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",incendiar club usar basicamente nino terrorista,2
14521535,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",pa muchacha disponible unir cuatro power latino nuevo cancion megar empoder,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",uffff mujer sexy hermoso empoderada mecalienta ma sol verano mami jajajaxd,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",hoy enterar bn cabron decir querio llorar arruinar yo maquillaje alguien decir importar vuelv maquillar perra empoderada hacer dia,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",control tiro empoderado luego hacer consecuencia jajajajajajar,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",makinon empoderado pisameeee cara taco espectacular hermosaaaaa buenaj,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",ahaha empoderado antigamente essa promiscuidadir chamado vadiagem muito prafrentex,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",same solo veo diós empoderada calum,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",empoderada poderoso,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",siempre empoderado manijo claramente ir disfrutar recital ir hacer pogo rato solo placer volver recital pastilla,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",foto momento subir él gloria verdadero empoderado gestiono seriamente pais,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",verdadero gracias ud solo mujer valiente aguerrido empoderada ud tomar bandera reivindicar derecho pese dolor lucha tanto ano lograr gracias ser abanderar ejemplo infinito bendición,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",candidata ir partido gente venir organización social vivir mismo problema,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",empoderado ver pues aprovechar,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",proximo golpe previsto espán crisis gasel gasnatural experimentar desorbitado subida precio llevar casi triplicar valor mercado mayorista ir ano naturgy suministro encarecimiento,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",sendo monopolista petrobra prestava alguns servicos mercado gasnatural agoro quem vai prestar custo saibar mais servicos flexibilidadir oduto a chamada dar tag nt ser servico,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",caldera mixto aristontecnologia condensacioninstalado tecnam calefaion sueloradiante aerotermia natural fontaneria calefaionportugalete caldera cambiocalderas tecnam,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",suelo radiante bakioexperto suelo radiante tecnam sueloradiante sueloradiantebakio suelorefrescante calefaion calefaionportugalete caldera natural aerotermia fontanerio,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",lopez asegurar gobierno acabar olinazosentonz deber describir incremento gasnatural gaslp gasolina,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",aldiaconelgestor octubre compartir informe diario mercado gasnatural informacion mercado secundario incluido subasta uselo vendalo corto plazo,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",estatal petroperu volvera producir crudo despues ma do decada petroleo oiland natural peru,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",minem ofrecer credito bono taxista transportista junin ahorrognv fise gasnatural hidrocarburo regional,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",dejar dia nina ano anterior propietario deudo estafador natural transicionenergetico,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",silleta trabajo sector minero plasson someter prueba aprobacion conformidad normativo iso visitano rsclientecommx tuberiapead agua minerio gasnatural electrofusion,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",delegado cuenta nacional miguel martin formado parte jornada presentado ultima tecnologia solución hibrida eficienciaenergetico gasnatural energiasrenovabl,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",haciendopatrio poner marcha programa gas solidario buscar facilitar aeso red envasado garrafa reduion ciento tarifa natural impuesto,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",aldiaconelgestor octubre compartir informe diario mercado gasnatural informacion mercado secundario incluido subasta uselo vendalo corto plazo,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",inversion millón euro construirar planta piloto alemania convertir desecho domestico hidrogeno renovable energiarenovable hidrogeno natural descarbonizacion,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",scga rede distribuicao gas natural chega quilometro leia noticia completo site timbo net scgas gasnatural sc,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",ley gasescombustibl dictum establecera programa sustitucion lenar carbon residuo kerosene olina alcohol gaslp gasnatural ma informacion boletinjuridicoglp,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",felicitación ganar ayer hoy tambien regalarer camisa messi soear camiseta d,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",lafranjadeparisi buenisimo franja mandar felicitación familio pdg ,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",siempre eh dicho sostengovivido experiencia asi plantilla intimidacion sentir tendran ninguno oportunidad sentir fuerza policial tactico militar solito delatar felicitación comando camarada bendición,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",felicitación ascenso policia decir policia labor detener delincuente proteger ciudadania pagar impuesto gobierno recaudar,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",posicion universidad serio congruente adecuado felicitación rector todo comunidad universit,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",interesante felicitación ambo,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",felicitación gran aficion club dirigencia serio objetivo claro,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",comision directivo daia decidio apelar favor ausente fallo tfo habia sobreseido cris,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",nunca apuesto perder felicitación ale,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",felicitación don carlos,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",senor policia carajo felicitación merecer placo reconocimiento minimo esperemos juzgado,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",ser uno mujer hermoso,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",mujer bello,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",tú amar tú querer mucho,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",felicitación digno merecedor gran trabajo realiza,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",di tú mio orgullo felicitación padre desear seguir cosechar exito verdad corazon felicidades,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",encanta poner lazo minnie felicitación ourdahliaminnieday,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",felicitación abrazo enorme fuerza,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",min terminar dia cumpleano querer agradecer él tomar tiempo escribir yo hoy,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",honrado acompanar ceremonia hoy uno palabra felicitación estudiant familia,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",claroooo si amiga camarada tocar exencial femenino ma ufff diviiinooo ver saber ricoo t,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",tierra fuego aeia ir proyectar crecimiento desarrollo nadie quedar afuerafelicitación q,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",marinettir tanto frustrado q pidio ayuda chat noir cartar declarar él adrien final decir t,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",consolar llanto lindo mlbspoilers,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",derritio movimiento hacer chat noir mano labio ayudaaaaaa mlbspoilers mlspoi,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",hermoso adrien agrestar ser mar perfecto amar amar,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",queria abrazar chiquito mlspoilers,0
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",gente decir dejar melissa programa infiel desvivir mo infiel partido d,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",hoy oramos peru cumplir primero aion impactoesperanza perusilee campo misionero,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",aion orar pais crisis dejo pandemia impactoesperanza perusilee,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",hoy oramos peru cumplir primero aion impactoesperanza perusilee campo misionero apce,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",aion orar pais crisis dejo pandemiar orad par,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",impactoesperanza perusilee parque huiracocha san juan lurigancho apce cumplir primero aion,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",ubicado estrategicamente corazon centro limo plaza san martin venir cumplir primero aion entregar libro esperanza mundo mejor impactoesperanza perusilee apce,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",aion hoy reunirar parques plazar principal ciudad orar pais crisis dejo pandemiar empezar semana impactoesperanza perusilee compartir libro compartir esperanza,2
14521291,"""""""RT : Ahora vivo mi vida acostada en la arena. El sol me calienta me pone morena.  Empezando la semana con una actitud positi...""""""",peru superar muerte covidla cifro confirmar pais nación mayor tasa mortalidad po,2
